seed,model,margin,epoch,train_loss,val_loss,val_default_acc,val_best_acc,val_best_threshold,test_acc_at_val_threshold,used_batches,skipped_batches,val_loss_used_batches,val_loss_skipped_batches,wall_time_sec
42,Triplet_semihard,0.5,1,0.19235111980770642,0.21218332136049867,0.5363636363636364,0.7159090638160706,1.0964161157608032,0.705,104,0,32,0,36.641273021698
42,Triplet_semihard,0.5,2,0.18902935610654262,0.20116393873468041,0.5772727272727273,0.7749999761581421,1.0427188873291016,0.739,104,0,32,0,83.0493540763855
42,Triplet_semihard,0.5,3,0.18911518006084058,0.1933021165896207,0.5818181818181818,0.8181818127632141,1.173837661743164,0.774,104,0,32,0,125.6060893535614
42,Triplet_semihard,0.5,4,0.18707547845462194,0.1853764276020229,0.5909090909090909,0.8136363625526428,1.138357400894165,0.77,104,0,32,0,205.4105408191681
42,Triplet_semihard,0.5,5,0.18571504628142485,0.18599846959114075,0.6045454545454545,0.8431817889213562,1.029595136642456,0.771,104,0,32,0,308.3699600696564
42,Triplet_semihard,0.5,6,0.1782657687480633,0.18424790352582932,0.625,0.8568181991577148,1.1160542964935303,0.801,104,0,32,0,496.99303436279297
42,Triplet_semihard,0.5,7,0.1860753777078711,0.17193898046389222,0.6454545454545455,0.8636363744735718,1.0671806335449219,0.797,104,0,32,0,724.8003931045532
42,Triplet_semihard,0.5,8,0.18276979623792264,0.17754260823130608,0.65,0.8772727251052856,1.1303331851959229,0.809,104,0,32,0,919.642205953598
42,Triplet_semihard,0.5,9,0.1739318592187304,0.17668971186503768,0.6840909090909091,0.8727272748947144,1.0079889297485352,0.788,104,0,32,0,996.0635366439819
42,Triplet_semihard,0.5,10,0.17893332207145599,0.16855243127793074,0.6659090909090909,0.8795454502105713,0.9878370761871338,0.799,104,0,32,0,1069.5834856033325
42,Triplet_semihard,0.5,11,0.16256675976686752,0.17612718953751028,0.6636363636363637,0.9045454263687134,1.1037588119506836,0.824,104,0,32,0,1147.5259237289429
42,Triplet_semihard,0.5,12,0.16567595274402544,0.159047280671075,0.6909090909090909,0.9045454263687134,0.9171475768089294,0.784,104,0,32,0,1222.3497686386108
42,Triplet_semihard,0.5,13,0.15748965553939342,0.15311439475044608,0.7227272727272728,0.9090909361839294,0.90077805519104,0.769,104,0,32,0,1300.164873600006
42,Triplet_semihard,0.5,14,0.15802213452899685,0.16835212311707437,0.7090909090909091,0.9159091114997864,1.0342603921890259,0.788,104,0,32,0,1370.4523015022278
42,Triplet_semihard,0.5,15,0.15091875202667254,0.15520753082819283,0.7181818181818181,0.9295454621315002,0.9849288463592529,0.784,104,0,32,0,1447.8258316516876
42,Triplet_semihard,0.5,16,0.147214697745557,0.15323548880405724,0.7295454545454545,0.9295454621315002,1.0021860599517822,0.791,104,0,32,0,1526.3189315795898
42,Triplet_semihard,0.5,17,0.1442456848632831,0.14834975311532617,0.740909090909091,0.9340909123420715,1.0020065307617188,0.784,104,0,32,0,1606.508959054947
42,Triplet_semihard,0.5,18,0.138394545047329,0.14572698413394392,0.7431818181818182,0.9295454621315002,0.8508844375610352,0.722,104,0,32,0,1687.376690864563
42,Triplet_semihard,0.5,19,0.14125052180427772,0.1499541769735515,0.7704545454545455,0.9454545378684998,0.951454222202301,0.773,104,0,32,0,1767.2400047779083
42,Triplet_semihard,0.5,20,0.14502858297111323,0.1503856754861772,0.775,0.9386363625526428,0.9713711738586426,0.76,104,0,32,0,2078.2302627563477
42,Triplet_semihard,0.5,21,0.13433505811737578,0.14391020918264985,0.8090909090909091,0.9431818127632141,1.0735453367233276,0.81,103,1,32,0,2155.686094045639
42,Triplet_semihard,0.5,22,0.1416204794524954,0.1247271136380732,0.8068181818181818,0.9386363625526428,0.9751232862472534,0.763,104,0,32,0,2224.2991755008698
42,Triplet_semihard,0.5,23,0.13244046220212308,0.13714913302101195,0.7954545454545454,0.9522727131843567,0.9740355610847473,0.764,103,1,32,0,2297.291757106781
42,Triplet_semihard,0.5,24,0.12654753003780747,0.12896097800694406,0.8090909090909091,0.949999988079071,1.0215001106262207,0.793,102,2,32,0,2360.8882830142975
42,Triplet_semihard,0.5,25,0.12198704745150307,0.12890357698779553,0.8340909090909091,0.9613636136054993,0.8834934830665588,0.764,103,1,32,0,2434.453894853592
42,Triplet_semihard,0.5,26,0.12464637835236157,0.12934801285155118,0.8272727272727273,0.9522727131843567,0.96523517370224,0.771,102,2,32,0,2507.744931936264
42,Triplet_semihard,0.5,27,0.12518702282641941,0.12181242695078254,0.8227272727272728,0.9590908885002136,0.9712338447570801,0.781,104,0,32,0,2577.855494260788
42,Triplet_semihard,0.5,28,0.12229198575592957,0.13491267384961247,0.8477272727272728,0.9522727131843567,0.9900290966033936,0.782,104,0,32,0,3857.7950308322906
42,Triplet_semihard,0.5,29,0.12237396913737354,0.12186192208901048,0.8227272727272728,0.9590908885002136,0.9803421497344971,0.763,101,3,32,0,3928.3848221302032
42,Triplet_semihard,0.5,30,0.11810158343555835,0.13292324979556724,0.8295454545454546,0.9590908885002136,0.9394025206565857,0.747,104,0,32,0,3999.7248663902283
