seed,model,margin,epoch,train_loss,val_loss,val_default_acc,val_best_acc,val_best_threshold,test_acc_at_val_threshold,used_batches,skipped_batches,val_loss_used_batches,val_loss_skipped_batches,wall_time_sec
42,Triplet_semihard,0.2,1,0.09292564107678257,0.09130342281423509,0.5136363636363637,0.7250000238418579,0.9097448587417603,0.667,104,0,32,0,69.31431293487549
42,Triplet_semihard,0.2,2,0.09121085459796283,0.09144148207269609,0.5022727272727273,0.7886363863945007,0.9448712468147278,0.755,104,0,32,0,135.06494212150574
42,Triplet_semihard,0.2,3,0.09160911270345633,0.09026154177263379,0.5022727272727273,0.8136363625526428,0.9401552081108093,0.738,104,0,32,0,208.0687870979309
42,Triplet_semihard,0.2,4,0.0892560203702977,0.09003633493557572,0.49772727272727274,0.8227272629737854,1.0049257278442383,0.796,104,0,32,0,246.34825348854065
42,Triplet_semihard,0.2,5,0.08893285813526465,0.09105847380124032,0.49772727272727274,0.8363636136054993,1.1546566486358643,0.789,104,0,32,0,333.09160828590393
42,Triplet_semihard,0.2,6,0.09018342526486287,0.08731565973721445,0.5045454545454545,0.8159090876579285,0.7877150774002075,0.753,104,0,32,0,420.17116689682007
42,Triplet_semihard,0.2,7,0.08743528376978177,0.08607554901391268,0.4954545454545455,0.8659090995788574,0.8981978893280029,0.782,104,0,32,0,504.407146692276
42,Triplet_semihard,0.2,8,0.08836008174918018,0.08590600732713938,0.4954545454545455,0.8681818246841431,1.0195204019546509,0.809,104,0,32,0,590.4578697681427
42,Triplet_semihard,0.2,9,0.08639539817634684,0.08264065813273191,0.4954545454545455,0.8886363506317139,0.944115936756134,0.807,104,0,32,0,672.426427602768
42,Triplet_semihard,0.2,10,0.08607476587908772,0.08490400831215084,0.4954545454545455,0.8863636255264282,0.923610508441925,0.77,104,0,32,0,748.699001789093
42,Triplet_semihard,0.2,11,0.08190552019872345,0.08742118009831756,0.4954545454545455,0.8954545259475708,0.9378473162651062,0.769,104,0,32,0,820.9158697128296
42,Triplet_semihard,0.2,12,0.08226218259033675,0.08297243528068066,0.4954545454545455,0.9022727012634277,0.869197428226471,0.763,104,0,32,0,894.5189762115479
42,Triplet_semihard,0.2,13,0.08303400247286145,0.08288957562763244,0.49772727272727274,0.9227272868156433,0.993445873260498,0.82,104,0,32,0,973.2024269104004
42,Triplet_semihard,0.2,14,0.08162015583366156,0.08307209599297494,0.49772727272727274,0.9227272868156433,0.9007208347320557,0.767,104,0,32,0,1049.9047536849976
42,Triplet_semihard,0.2,15,0.08089313833401181,0.0807628883048892,0.49772727272727274,0.9068182110786438,0.9709267616271973,0.79,104,0,32,0,1127.0512218475342
42,Triplet_semihard,0.2,16,0.08143672889743286,0.07987618772312999,0.4954545454545455,0.9159091114997864,0.8858585357666016,0.779,104,0,32,0,1205.632349729538
42,Triplet_semihard,0.2,17,0.07781869584981066,0.08152350422460586,0.49772727272727274,0.925000011920929,0.9046823978424072,0.789,104,0,32,0,1284.1865050792694
42,Triplet_semihard,0.2,18,0.07977489498900432,0.08151560137048364,0.4954545454545455,0.9318181872367859,0.9064838290214539,0.777,102,2,32,0,1329.1458628177643
42,Triplet_semihard,0.2,19,0.07566519852469464,0.0813526842975989,0.4954545454545455,0.9318181872367859,0.9480350613594055,0.803,101,3,32,0,1364.9665682315826
42,Triplet_semihard,0.2,20,0.07542017171855527,0.08004690427333117,0.49772727272727274,0.9318181872367859,1.0178990364074707,0.812,99,5,32,0,1418.1034359931946
42,Triplet_semihard,0.2,21,0.07797966786445333,0.07983494730245683,0.4954545454545455,0.9340909123420715,0.8924447298049927,0.767,104,0,31,1,1494.5631804466248
42,Triplet_semihard,0.2,22,0.07840243533327437,0.07616797870685978,0.4954545454545455,0.949999988079071,0.9242372512817383,0.795,101,3,31,1,1570.8475320339203
42,Triplet_semihard,0.2,23,0.07630793657153845,0.07762386172544211,0.4954545454545455,0.9295454621315002,0.9539397954940796,0.818,102,2,32,0,1648.8686702251434
42,Triplet_semihard,0.2,24,0.07790877571544395,0.07535435992383188,0.4954545454545455,0.9454545378684998,0.9509614706039429,0.793,104,0,31,1,1711.9208371639252
42,Triplet_semihard,0.2,25,0.07341949129477143,0.07836365807921655,0.4954545454545455,0.9477272629737854,1.0448137521743774,0.819,98,6,31,1,1788.5417149066925
42,Triplet_semihard,0.2,26,0.07528785704681189,0.07174181484151632,0.4954545454545455,0.9295454621315002,0.9036919474601746,0.769,101,3,32,0,1866.9156470298767
42,Triplet_semihard,0.2,27,0.07465171172182158,0.07151345803868026,0.49772727272727274,0.9431818127632141,0.9050912261009216,0.772,101,3,32,0,1925.5654304027557
