seed,model,margin,epoch,train_loss,val_loss,val_default_acc,val_best_acc,val_best_threshold,test_acc_at_val_threshold,used_batches,skipped_batches,val_loss_used_batches,val_loss_skipped_batches,wall_time_sec
999,Triplet_semihard,0.2,1,0.0930756011691231,0.09531691414304078,0.509090909090909,0.7363636493682861,0.9997434020042419,0.691,104,0,32,0,37.3740336894989
999,Triplet_semihard,0.2,2,0.09019490703940392,0.09135203598998487,0.49772727272727274,0.7818182110786438,0.7426806688308716,0.695,104,0,32,0,74.98381423950195
999,Triplet_semihard,0.2,3,0.09120477800472425,0.08840557257644832,0.4954545454545455,0.7886363863945007,0.9386330842971802,0.76,104,0,32,0,112.14398860931396
999,Triplet_semihard,0.2,4,0.09184938329226762,0.08855127822607756,0.5,0.8068181872367859,1.0692592859268188,0.761,103,1,32,0,148.9017357826233
999,Triplet_semihard,0.2,5,0.08726928959815548,0.09151053638197482,0.49772727272727274,0.8340908885002136,0.9478134512901306,0.786,104,0,32,0,186.00466179847717
999,Triplet_semihard,0.2,6,0.08793292251917031,0.08761698403395712,0.5,0.8363636136054993,0.960195779800415,0.802,104,0,32,0,223.52113962173462
999,Triplet_semihard,0.2,7,0.08781118021131708,0.08920673211105168,0.5,0.8477272987365723,1.0164570808410645,0.784,104,0,32,0,261.33243322372437
999,Triplet_semihard,0.2,8,0.08365377119312492,0.08793435501866043,0.49772727272727274,0.8431817889213562,0.9956780672073364,0.791,104,0,32,0,298.564341545105
999,Triplet_semihard,0.2,9,0.08645636058197571,0.0830365902511403,0.4954545454545455,0.8727272748947144,1.0062702894210815,0.77,104,0,32,0,334.9396517276764
999,Triplet_semihard,0.2,10,0.0883095408610713,0.08651770604774356,0.5,0.8727272748947144,1.010151743888855,0.786,104,0,32,0,371.69221115112305
999,Triplet_semihard,0.2,11,0.08231584631049862,0.0890461546368897,0.49772727272727274,0.8636363744735718,1.0200414657592773,0.804,104,0,32,0,408.9289288520813
999,Triplet_semihard,0.2,12,0.08443224545821403,0.08669469715096056,0.5,0.8886363506317139,0.9345962405204773,0.787,103,1,32,0,445.9542293548584
999,Triplet_semihard,0.2,13,0.08308983891485976,0.08342182205524296,0.5,0.8840909004211426,0.9356338977813721,0.784,104,0,32,0,500.7795605659485
999,Triplet_semihard,0.2,14,0.08061844949583405,0.08271017507649958,0.5,0.8977272510528564,0.895790696144104,0.793,103,1,32,0,565.9683797359467
999,Triplet_semihard,0.2,15,0.08140551157802053,0.07857554033398628,0.4954545454545455,0.9022727012634277,0.9968213438987732,0.807,103,1,32,0,710.2950594425201
999,Triplet_semihard,0.2,16,0.08163657694911727,0.07918596570380032,0.4954545454545455,0.9068182110786438,0.9614963531494141,0.823,104,0,32,0,855.511244058609
999,Triplet_semihard,0.2,17,0.08041916440169398,0.07571543217636645,0.4954545454545455,0.9022727012634277,0.9517083168029785,0.803,104,0,32,0,999.6195070743561
999,Triplet_semihard,0.2,18,0.07990284673139161,0.07660365529591218,0.4954545454545455,0.9227272868156433,0.8369066715240479,0.741,102,2,32,0,1145.1592123508453
999,Triplet_semihard,0.2,19,0.07740724925855988,0.0775586304164702,0.4954545454545455,0.9295454621315002,0.9237375855445862,0.798,103,1,31,1,1272.2598345279694
999,Triplet_semihard,0.2,20,0.07352932407429405,0.07850255770608783,0.4954545454545455,0.9159091114997864,0.8806664943695068,0.77,102,2,32,0,1423.5124714374542
999,Triplet_semihard,0.2,21,0.07350320230219878,0.07771731971297413,0.4954545454545455,0.9363636374473572,0.936887264251709,0.803,102,2,32,0,1503.5978329181671
999,Triplet_semihard,0.2,22,0.07690698307795593,0.07645553769543767,0.4954545454545455,0.9272727370262146,0.9474973678588867,0.782,104,0,32,0,1565.3544793128967
999,Triplet_semihard,0.2,23,0.07829933936305929,0.07413199194706976,0.4954545454545455,0.9340909123420715,1.0271646976470947,0.825,102,2,32,0,1625.5451097488403
999,Triplet_semihard,0.2,24,0.07792924828074797,0.07816934001942476,0.4954545454545455,0.925000011920929,0.9355520606040955,0.783,99,5,30,2,1685.4043741226196
999,Triplet_semihard,0.2,25,0.06965534103353722,0.06917460402473807,0.4954545454545455,0.9136363863945007,0.8871160745620728,0.765,104,0,32,0,1744.9147789478302
999,Triplet_semihard,0.2,26,0.07073044626399724,0.07383371260948479,0.4954545454545455,0.9295454621315002,0.9579740166664124,0.781,99,5,32,0,1868.9168176651
