seed,model,margin,epoch,train_loss,val_loss,val_default_acc,val_best_acc,val_best_threshold,test_acc_at_val_threshold,used_batches,skipped_batches,val_loss_used_batches,val_loss_skipped_batches,wall_time_sec
123,Triplet_random,0.2,1,0.04007116047880398,0.03318320673133712,0.5227272727272727,0.7295454740524292,0.6125310659408569,0.729,104,0,32,0,73.67266750335693
123,Triplet_random,0.2,2,0.026755682978546247,0.035939314344432205,0.5181818181818182,0.7749999761581421,0.5151187181472778,0.733,104,0,32,0,154.27257633209229
123,Triplet_random,0.2,3,0.02423979848614321,0.030029264860786498,0.5045454545454545,0.8113636374473572,0.5990067720413208,0.783,104,0,32,0,214.75068616867065
123,Triplet_random,0.2,4,0.020577239559945434,0.023013513768091798,0.5113636363636364,0.8227272629737854,0.661145806312561,0.772,104,0,32,0,271.0551416873932
123,Triplet_random,0.2,5,0.020849046765271433,0.02888390183215961,0.5159090909090909,0.8022727370262146,0.5718564987182617,0.767,104,0,32,0,380.7845323085785
123,Triplet_random,0.2,6,0.02081205203788928,0.0264014150670846,0.509090909090909,0.793181836605072,0.6882911920547485,0.726,104,0,32,0,503.23544120788574
123,Triplet_random,0.2,7,0.01749220147254304,0.01830005140072899,0.5022727272727273,0.8545454740524292,0.5881526470184326,0.795,104,0,32,0,624.9319250583649
123,Triplet_random,0.2,8,0.016145877591602933,0.016167196561582386,0.5,0.8477272987365723,0.763728141784668,0.794,104,0,32,0,739.5246434211731
123,Triplet_random,0.2,9,0.014776712489457658,0.023798445668944623,0.49772727272727274,0.831818163394928,0.7793900966644287,0.791,104,0,32,0,859.437586069107
123,Triplet_random,0.2,10,0.01412354049926552,0.02001687257143203,0.4954545454545455,0.8659090995788574,0.8291846513748169,0.798,104,0,32,0,978.6212804317474
123,Triplet_random,0.2,11,0.013016060339466024,0.012015713255095761,0.4954545454545455,0.8840909004211426,0.7404060363769531,0.799,104,0,32,0,1031.8381025791168
123,Triplet_random,0.2,12,0.011587829353699747,0.013310252375958953,0.49772727272727274,0.8477272987365723,0.7064988613128662,0.791,104,0,32,0,1082.409394979477
123,Triplet_random,0.2,13,0.011275499438992344,0.013865793800505344,0.49772727272727274,0.8681818246841431,0.7767196893692017,0.824,104,0,32,0,1131.9907896518707
123,Triplet_random,0.2,14,0.009867283491005834,0.013731214799918234,0.4954545454545455,0.8818181753158569,0.8327673673629761,0.805,104,0,32,0,1180.2688493728638
123,Triplet_random,0.2,15,0.008452423534785898,0.014536286471411586,0.4954545454545455,0.8613636493682861,0.7854929566383362,0.785,104,0,32,0,1228.3232555389404
123,Triplet_random,0.2,16,0.010425794303256016,0.012636418046895415,0.49772727272727274,0.8840909004211426,0.7512476444244385,0.808,104,0,32,0,1275.923522233963
