seed,model,margin,epoch,train_loss,val_loss,val_default_acc,val_best_acc,val_best_threshold,test_acc_at_val_threshold,used_batches,skipped_batches,val_loss_used_batches,val_loss_skipped_batches,wall_time_sec
42,Triplet_semihard,0.1,1,0.047832353255496576,0.047377246664837,0.4954545454545455,0.75,0.6506655812263489,0.71,104,0,32,0,36.24227595329285
42,Triplet_semihard,0.1,2,0.049685751034233436,0.04652589652687311,0.4954545454545455,0.7295454740524292,1.017821192741394,0.67,104,0,32,0,72.75807285308838
42,Triplet_semihard,0.1,3,0.04734970668617349,0.046537309244740754,0.4954545454545455,0.8022727370262146,0.9873160719871521,0.756,104,0,32,0,109.16737461090088
42,Triplet_semihard,0.1,4,0.04758251650043978,0.04842652741353959,0.4954545454545455,0.800000011920929,0.8590466380119324,0.781,104,0,32,0,145.09236931800842
42,Triplet_semihard,0.1,5,0.047919989814265415,0.04702636378351599,0.4954545454545455,0.824999988079071,0.8629276752471924,0.792,104,0,32,0,181.0252492427826
42,Triplet_semihard,0.1,6,0.046957086270245224,0.04630108131095767,0.4954545454545455,0.8431817889213562,0.9861637949943542,0.767,104,0,32,0,217.0940637588501
42,Triplet_semihard,0.1,7,0.044855442381678864,0.048024014104157686,0.4954545454545455,0.8477272987365723,0.8752785921096802,0.796,104,0,32,0,252.92815732955933
42,Triplet_semihard,0.1,8,0.04534933115672139,0.04683156369719654,0.4954545454545455,0.8681818246841431,0.9261379241943359,0.791,103,1,32,0,289.11266326904297
42,Triplet_semihard,0.1,9,0.04526016895229427,0.047153419407550246,0.4954545454545455,0.8636363744735718,1.0180132389068604,0.805,104,0,32,0,325.5321362018585
42,Triplet_semihard,0.1,10,0.04575861105695367,0.045161298010498285,0.4954545454545455,0.8840909004211426,0.9120326042175293,0.798,104,0,32,0,361.8848910331726
42,Triplet_semihard,0.1,11,0.043968859423726504,0.044853900908492506,0.4954545454545455,0.8931818008422852,0.9432180523872375,0.795,101,3,32,0,398.66417694091797
42,Triplet_semihard,0.1,12,0.04501453036551967,0.04512292647268623,0.4954545454545455,0.8659090995788574,0.8581287860870361,0.78,102,2,32,0,434.1140604019165
42,Triplet_semihard,0.1,13,0.044372707265071,0.044387650676071644,0.4954545454545455,0.8863636255264282,0.8224881887435913,0.803,104,0,32,0,470.04128909111023
42,Triplet_semihard,0.1,14,0.04567896145036315,0.0453201225027442,0.4954545454545455,0.9090909361839294,0.9569721221923828,0.813,101,3,32,0,505.4321255683899
42,Triplet_semihard,0.1,15,0.04377404237703349,0.043769898475147784,0.4954545454545455,0.9022727012634277,0.9214560985565186,0.791,104,0,32,0,541.2507214546204
42,Triplet_semihard,0.1,16,0.04433264588774408,0.04585390881402418,0.4954545454545455,0.9022727012634277,0.7951223254203796,0.768,103,1,32,0,577.0221457481384
42,Triplet_semihard,0.1,17,0.04372021800601015,0.04265161155490205,0.4954545454545455,0.8999999761581421,0.9322873950004578,0.8,102,2,32,0,612.3211653232574
42,Triplet_semihard,0.1,18,0.0416350928045666,0.04345805273624137,0.4954545454545455,0.9136363863945007,0.8556198477745056,0.804,104,0,32,0,648.0575940608978
42,Triplet_semihard,0.1,19,0.043643543031066656,0.042329081450589,0.4954545454545455,0.9340909123420715,0.9290448427200317,0.814,100,4,32,0,683.4316649436951
42,Triplet_semihard,0.1,20,0.04219653339374183,0.04331215424463153,0.4954545454545455,0.9227272868156433,0.9064521789550781,0.808,101,3,32,0,719.0476536750793
42,Triplet_semihard,0.1,21,0.042790770530700684,0.04583588847890496,0.4954545454545455,0.9318181872367859,0.8478984832763672,0.797,101,3,32,0,754.3458633422852
42,Triplet_semihard,0.1,22,0.04268380294017719,0.04161665901061027,0.4954545454545455,0.9386363625526428,0.8385635614395142,0.777,99,5,31,1,789.5968022346497
42,Triplet_semihard,0.1,23,0.04192661141773852,0.042322714580222964,0.4954545454545455,0.9272727370262146,0.9090766906738281,0.805,101,3,32,0,825.0847508907318
42,Triplet_semihard,0.1,24,0.044905790173918894,0.04259131703292951,0.4954545454545455,0.9340909123420715,0.9492765069007874,0.808,101,3,32,0,860.419510602951
42,Triplet_semihard,0.1,25,0.04332317378703911,0.04404474206967279,0.4954545454545455,0.9318181872367859,0.987446665763855,0.802,101,3,32,0,895.647782087326
42,Triplet_semihard,0.1,26,0.04109859656780324,0.04417667441791104,0.4954545454545455,0.9409090876579285,0.8839653730392456,0.771,94,10,31,1,930.0925705432892
42,Triplet_semihard,0.1,27,0.04349828557562582,0.04307224461808801,0.4954545454545455,0.9295454621315002,0.8914015293121338,0.762,97,7,32,0,965.3958122730255
42,Triplet_semihard,0.1,28,0.04179740751314224,0.04035089686512947,0.4954545454545455,0.949999988079071,0.8720269799232483,0.773,98,6,30,2,1005.0467071533203
42,Triplet_semihard,0.1,29,0.0420473485890972,0.042627752127666625,0.4954545454545455,0.9545454382896423,0.8142577409744263,0.773,95,9,31,1,1082.5330302715302
42,Triplet_semihard,0.1,30,0.04199176712933442,0.037508586421608925,0.4954545454545455,0.9409090876579285,0.8234149813652039,0.777,92,12,32,0,1155.21529006958
